cts urn,word form,note
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.4,ἀρχῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.4,οὐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.4,ἐγένετο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.4,πλείων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.4,ἐνιαυσίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,οὖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,χρόνοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τοσοῦτον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,προέχουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἀλλήλων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἦσαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,οὐχ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἅμα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πάντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἐννέα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἄρχοντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἀλλ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,βασιλεὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,εἶχε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,νῦν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,καλούμενον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,Βουκόλιον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πλησίον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πρυτανείουσημεῖον,unclear
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δέ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἔτι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,νῦν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,γὰρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,βασιλέως,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,γυναικὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,σύμμειξις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἐνταῦθα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,γίγνεται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,Διονύσῳ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,γάμος᾿,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἄρχων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πρυτανεῖον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πολέμαρχος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,Ἐπιλύκειονὃ,unclear
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πρότερον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἐκαλεῖτο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πολεμαρχεῖον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἐπεὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,Ἐπίλυκος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἀνῳκοδόμησε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,κατεσκεύασεν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,αὐτὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,πολεμαρχήσας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,Ἐπιλύκειον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἐκλήθἠ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,θεσμοθέται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,εἶχον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,θεσμοθετεῖον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἐπὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,Σόλωνος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἅπαντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,θεσμοθετεῖον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,συνῆλθον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,κύριοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἦσαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,δίκας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,αὐτοτελεῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,κρίνειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,οὐχ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ὥσπερ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,νῦν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,προανακρίνειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,οὖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,περὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,ἀρχὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τοῦτον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,εἶχε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.5,τρόπον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,Ἀρεοπαγιτῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,βουλὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τάξιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,εἶχε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,διατηρεῖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,νόμους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,διῴκει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,πλεῖστα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,μέγιστα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἐν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τῇ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,πόλει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,κολάζουσα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ζημιοῦσα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,πάντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἀκοσμοῦντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,κυρίως,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,γὰρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,αἵρεσις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἀρχόντων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἀριστίνδην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,πλουτίνδην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἦν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἐξ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ὧν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,Ἀρεοπαγῖται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,καθίσταντο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,διὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,μόνη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,ἀρχῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,αὕτη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,μεμένηκε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,διὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,βίου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:3.6,νῦν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,οὖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,πρώτη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,πολιτεία,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ταύτην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,εἶχε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ὑπογραφήν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,μετὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ταῦτα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,χρόνου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,τινὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,οὐ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,πολλοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,διελθόντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ἐπ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,Ἀρισταίχμου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ἄρχοντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,Δράκων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,θεσμοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ἔθηκεν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,τάξις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,αὐτοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,τόνδε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,τὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,τρόπον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.1,εἶχε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἀπεδέδοτο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,πολιτεία,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ὅπλα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,παρεχομένοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ᾑροῦντο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐννέα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἄρχοντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ταμίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,οὐσίαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,κεκτημένους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,οὐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐλάττω,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δέκα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,μνῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐλευθέραν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἄλλας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἀρχὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τὰς,supplied
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐλάττους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ὅπλα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,παρεχομένων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,στρατηγοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἱππάρχους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,οὐσίαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἀποφαίνοντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,οὐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἔλαττον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἑκατὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,μνῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐλευθέραν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,παῖδας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,γαμετῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,γυναικὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,γνησίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ὑπὲρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δέκα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἔτη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,γεγονότας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τούτους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἔδει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,διεγγυᾶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,πρυτάνεις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,στρατηγοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἱππάρχους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἕνους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,μέχρι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,εὐθυνῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐγγυητὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δ,num
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,αὐτοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,τέλους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,δεχομένους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,οὗπερ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,στρατηγοὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.2,ἵππαρχοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,βουλεύειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τετρακοσίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἕνα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,λαχόντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,πολιτείας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,κληροῦσθαι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ταύτην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἄλλας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἀρχὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ὑπὲρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τριάκοντ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἔτη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,γεγονότας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,δὶς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,αὐτὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,μὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἄρχειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,πρὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,πάντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἐξελθεῖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τότε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,πάλιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἐξ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ὑπαρχῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,κληροῦν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,εἰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,δέ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,βουλευτῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ὅταν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἕδρα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,βουλῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἐκκλησίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ᾖ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἐκλείποι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,σύνοδον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ἀπέτινον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,πεντακοσιομέδιμνος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,τρεῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:4.3,δραχμάς,
